Month,Team,Priority,Type,Status,Count
12/01/2021,2,MEDIUM,NETWORKING,AWAITING_APPROVAL,1
12/01/2021,24,MEDIUM,AUDITING,IN_REVIEW,1
12/01/2021,31,LOW,BUDGET_TRACKING,REOPENED,1
12/01/2021,21,HIGH,FULFILLMENT,STAGING,1
12/01/2021,24,HIGH,ARCHITECTURE,IN_QA,1
12/01/2021,17,HIGH,PROBLEM_MANAGEMENT,IN_QA,1
12/01/2021,16,LOW,CRM,CLOSED,1
12/01/2021,22,MEDIUM,VULNERABILITY_MANAGEMENT,MIGRATION_COMPLETE,1
12/01/2021,9,LOW,COMMUNITY,APPROVED,1
12/01/2021,27,HIGH,INVOICING,TESTING_FAILED,1
12/01/2021,24,MEDIUM,KNOWLEDGE_MANAGEMENT,IN_REVIEW,1
12/01/2021,3,LOW,INFRASTRUCTURE,QA_PASSED,1
12/01/2021,2,LOW,OFFBOARDING,IN_REVIEW,1
12/01/2021,20,HIGH,GOVERNANCE,TESTING_PASSED,1
12/01/2021,18,LOW,CIVIL_ENGINEERING,PLANNED,1
12/01/2021,24,LOW,CAMPAIGNS,ROLLED_BACK,1
12/01/2021,31,HIGH,INVESTMENT,DEPLOYED,1
12/01/2021,27,HIGH,PROCUREMENT_IT,AWAITING_INPUT,1
12/01/2021,36,HIGH,DEVELOPMENT,DEPLOYED,1
12/01/2021,42,MEDIUM,ECOMMERCE,COMPLETE,1
12/01/2021,18,HIGH,ARTIFICIAL_INTELLIGENCE,REOPENED,1
12/01/2021,40,HIGH,FIELD_TESTING,COMPLETE,1
12/01/2021,36,MEDIUM,INFRASTRUCTURE,SCHEDULED,1
12/01/2021,32,HIGH,ONBOARDING,TESTING_PASSED,1
12/01/2021,39,HIGH,SOFTWARE,MIGRATION_COMPLETE,1
12/01/2021,17,HIGH,SOFTWARE,ON_HOLD,1
12/01/2021,12,MEDIUM,DOCUMENTATION,UAT,1
12/01/2021,21,LOW,INVOICING,SCHEDULED,1
12/01/2021,14,HIGH,REPAIRS,APPROVED,1
12/01/2021,7,LOW,RESEARCH,TESTING_PASSED,1
12/01/2021,38,MEDIUM,INSPECTIONS,SCHEDULED,1
12/01/2021,12,MEDIUM,CONTRACTS,NOT_STARTED,1
12/01/2021,7,MEDIUM,LEGAL,UAT,1
12/01/2021,34,HIGH,SUPPLY_CHAIN,ON_HOLD,1
12/01/2021,7,LOW,KPI_TRACKING,UAT,1
12/01/2021,1,LOW,CONTENT_MARKETING,MIGRATING,1
12/01/2021,10,HIGH,ANALYTICS,IN_QA,1
12/01/2021,18,HIGH,CHANGE_MANAGEMENT,AWAITING_INPUT,1
12/01/2021,28,HIGH,IT_POLICY,UAT,1
12/01/2021,33,MEDIUM,SEO,IN_QA,1
12/01/2021,36,HIGH,TRAINING,TESTING_FAILED,1
12/01/2021,34,MEDIUM,MECHANICAL_ENGINEERING,COMPLETE,1
12/01/2021,19,LOW,INVOICING,ROLLED_BACK,1
12/01/2021,11,MEDIUM,DATA_SCIENCE,STAGING,1
12/01/2021,11,LOW,USER_RESEARCH,UNDER_TEST,1
12/01/2021,9,MEDIUM,QUALITY_CONTROL,SCHEDULED,1
12/01/2021,17,MEDIUM,ACCESS_CONTROL,BLOCKED,1
12/01/2021,33,MEDIUM,HARDWARE_SUPPORT,STAGING,1
12/01/2021,34,MEDIUM,GOVERNANCE,DELAYED,1
12/01/2021,23,HIGH,FULFILLMENT,COMPLETE,1
12/01/2021,2,HIGH,CAMPAIGNS,DELAYED,1
12/01/2021,26,MEDIUM,RESEARCH,REOPENED,1
12/01/2021,39,MEDIUM,CIVIL_ENGINEERING,BLOCKED,1
12/01/2021,18,MEDIUM,INCIDENT_TICKETING,READY_FOR_DEPLOYMENT,1
12/01/2021,18,HIGH,BENEFITS,QA_PASSED,1
12/01/2021,5,MEDIUM,BENEFITS,ROLLED_BACK,1
12/01/2021,3,LOW,TRAINING_DEV,ON_HOLD,1
12/01/2021,27,MEDIUM,MANUFACTURING,READY_FOR_DEPLOYMENT,1
12/01/2021,39,HIGH,ACCOUNT_MANAGEMENT,APPROVED,1
12/01/2021,30,LOW,ELECTRICAL_ENGINEERING,DESIGN_PHASE,1
12/01/2021,12,LOW,INNOVATION,REOPENED,1
12/01/2021,7,MEDIUM,TAXATION,IN_REVIEW,1
12/01/2021,28,HIGH,SALES,TESTING_PASSED,1
12/01/2021,29,LOW,CHANGE_MANAGEMENT,SCHEDULED,1
12/01/2021,33,HIGH,QA_TESTING,PLANNED,1
12/01/2021,11,LOW,CONTENT_MARKETING,REOPENED,1
12/01/2021,28,HIGH,ENVIRONMENTAL,DELAYED,1
12/01/2021,21,LOW,ESCALATIONS,FINALIZED,1
12/01/2021,26,MEDIUM,DOCUMENTATION,QA_PASSED,1
12/01/2021,6,MEDIUM,TRAINING_DEV,CANCELLED,1
12/01/2021,43,MEDIUM,CONFIGURATION_MANAGEMENT,REJECTED,1
12/01/2021,16,MEDIUM,ESCALATIONS,NOT_STARTED,1
12/01/2021,40,LOW,DEVOPS,COMPLETE,1
12/01/2021,17,MEDIUM,CYBERSECURITY,DEPLOYED,1
12/01/2021,19,MEDIUM,EVENTS,ARCHIVED,1
12/01/2021,19,LOW,PLANNING,ROLLED_BACK,1
12/01/2021,37,LOW,OFFBOARDING,REOPENED,1
12/01/2021,18,HIGH,INVOICING,UNDER_TEST,1
12/01/2021,39,LOW,CONTENT_MARKETING,SCHEDULED,1
12/01/2021,6,MEDIUM,ARCHITECTURE,PLANNED,1
12/01/2021,11,HIGH,INSPECTIONS,QA_PASSED,1
12/01/2021,26,LOW,TRAINING,FINALIZED,1
12/01/2021,30,LOW,INCIDENT_TICKETING,AWAITING_APPROVAL,1
12/01/2021,34,LOW,INNOVATION,TESTING_FAILED,1
12/01/2021,25,MEDIUM,OPERATIONS,DEPLOYED,1
12/01/2021,36,MEDIUM,BIOMEDICAL,TESTING_PASSED,1
12/01/2021,1,LOW,MANAGERIAL,MIGRATION_COMPLETE,1
12/01/2021,25,HIGH,RETAIL,BLOCKED,1
12/01/2021,17,HIGH,PROJECT_MANAGEMENT,IN_PROGRESS,1
12/01/2021,14,MEDIUM,TIME_TRACKING,TESTING_PASSED,1
12/01/2021,9,LOW,RETENTION,MIGRATING,1
12/01/2021,15,HIGH,CCPA,NOT_STARTED,1
12/01/2021,17,LOW,TAXATION,CLOSED,1
12/01/2021,30,LOW,SOFTWARE_SUPPORT,READY_FOR_DEPLOYMENT,1
12/01/2021,20,HIGH,WEB_DEVELOPMENT,MIGRATION_COMPLETE,1
12/01/2021,8,MEDIUM,PUBLIC_RELATIONS,ARCHIVED,1
12/01/2021,11,LOW,PAYROLL_MANAGEMENT,STAGING,1
12/01/2021,30,MEDIUM,DISASTER_RECOVERY,DEVELOPMENT_PHASE,1
12/01/2021,24,LOW,EMPLOYEE_RELATIONS,IN_PROGRESS,1
12/01/2021,34,MEDIUM,OFFBOARDING,MIGRATING,1
12/01/2021,41,LOW,SCHEDULING,QA_FAILED,1
12/01/2021,4,LOW,HARDWARE_ASSET,STAGING,1
12/01/2021,3,MEDIUM,HR,DELAYED,1
12/01/2021,10,HIGH,ACCOUNT_MANAGEMENT,BLOCKED,1
12/01/2021,6,HIGH,PUBLIC_RELATIONS,TESTING_FAILED,1
12/01/2021,9,HIGH,SHIPPING,IN_QA,1
12/01/2021,9,MEDIUM,MOBILE_DEVELOPMENT,DEPLOYED,1
12/01/2021,7,LOW,ENVIRONMENTAL,ON_HOLD,1
12/01/2021,22,LOW,PROCUREMENT_IT,ON_HOLD,1
12/01/2021,38,HIGH,PROCUREMENT_IT,IN_PROGRESS,1
12/01/2021,22,HIGH,HR,UNDER_TEST,1
12/01/2021,40,MEDIUM,TIME_TRACKING,CLOSED,1
12/01/2021,43,HIGH,CAPACITY_PLANNING,DESIGN_PHASE,1
12/01/2021,10,LOW,KPI_TRACKING,COMPLETE,1
12/01/2021,22,HIGH,TIME_TRACKING,REOPENED,1
12/01/2021,39,LOW,RECRUITMENT,DEPLOYED,1
12/01/2021,44,LOW,LICENSE_AUDIT,IN_PROGRESS,1
12/01/2021,32,MEDIUM,KNOWLEDGE_MANAGEMENT,AWAITING_APPROVAL,1
12/01/2021,36,LOW,ACCESS_CONTROL,TESTING_PASSED,1
12/01/2021,28,HIGH,EXTERNAL_AUDIT,CLOSED,1
12/01/2021,8,MEDIUM,RISK_MANAGEMENT,DESIGN_PHASE,1
12/01/2021,17,HIGH,INSPECTIONS,AWAITING_INPUT,1
12/01/2021,44,HIGH,TRANSPORTATION,MIGRATING,1
12/01/2021,27,MEDIUM,INCIDENT_TICKETING,REJECTED,1
12/01/2021,21,MEDIUM,DEVELOPMENT,ON_HOLD,1
12/01/2021,28,HIGH,ASSET_MANAGEMENT,ROLLED_BACK,1
12/01/2021,5,MEDIUM,AUDITING,NOT_STARTED,1
12/01/2021,2,LOW,INNOVATION,REJECTED,1
12/01/2021,14,MEDIUM,PROCUREMENT_GENERAL,SCHEDULED,1
12/01/2021,36,MEDIUM,RISK_MANAGEMENT,CANCELLED,1
12/01/2021,36,HIGH,ANALYTICS,DEVELOPMENT_PHASE,1
12/01/2021,22,HIGH,FIELD_TESTING,FINALIZED,1
12/01/2021,29,LOW,BENEFITS,DEVELOPMENT_PHASE,1
12/01/2021,10,HIGH,DATA_PRIVACY,DELAYED,1
12/01/2021,31,MEDIUM,ARTIFICIAL_INTELLIGENCE,DEVELOPMENT_PHASE,1
12/01/2021,14,LOW,SHIPPING,DEVELOPMENT_PHASE,1
12/01/2021,34,LOW,INNOVATION,CANCELLED,1
12/01/2021,2,MEDIUM,DATABASE_MANAGEMENT,REJECTED,1
12/01/2021,3,MEDIUM,EMPLOYEE_RELATIONS,IN_REVIEW,1
12/01/2021,13,LOW,DOCUMENTATION,DELAYED,1
12/01/2021,44,LOW,INCIDENT_TICKETING,MIGRATION_COMPLETE,1
12/01/2021,13,MEDIUM,LITIGATION,TESTING_FAILED,1
12/01/2021,8,LOW,CLIENT_RELATIONS,APPROVED,1
12/01/2021,36,HIGH,ELECTRICAL_ENGINEERING,DEVELOPMENT_PHASE,1
12/01/2021,7,MEDIUM,INNOVATION,MIGRATING,1
12/01/2021,32,LOW,PRODUCT_SUPPORT,NOT_STARTED,1
12/01/2021,25,MEDIUM,SOFTWARE_ENGINEERING,REOPENED,1
12/01/2021,28,LOW,MANAGERIAL,REOPENED,1
12/01/2021,3,MEDIUM,ASSET_MANAGEMENT,MIGRATING,1
12/01/2021,23,MEDIUM,RESOURCE_MANAGEMENT,DEVELOPMENT_PHASE,1
12/01/2021,1,MEDIUM,DOCUMENTATION,NOT_STARTED,1
12/01/2021,25,LOW,DATA_GOVERNANCE,APPROVED,1
12/01/2021,15,MEDIUM,ERP,UAT,1
12/01/2021,18,LOW,CONTENT_MARKETING,COMPLETE,1
12/01/2021,25,MEDIUM,KPI_TRACKING,CLOSED,1
12/01/2021,13,MEDIUM,SUPPLY_CHAIN,DELAYED,1
12/01/2021,11,MEDIUM,SECURITY_POLICY,REOPENED,1
12/01/2021,38,MEDIUM,LOGGING,NOT_STARTED,1
12/01/2021,40,LOW,PATENTS,UAT,1
12/01/2021,9,LOW,LEGAL,NOT_STARTED,1
12/01/2021,40,MEDIUM,QA_TESTING,MIGRATION_COMPLETE,1
12/01/2021,31,LOW,CRM,IN_REVIEW,1
12/01/2021,42,LOW,BACKUP,ON_HOLD,1
12/01/2021,33,LOW,LOGGING,STAGING,1
12/01/2021,31,MEDIUM,FINANCIAL,IN_PROGRESS,1
12/01/2021,42,MEDIUM,VENDOR_MANAGEMENT,MIGRATING,1
12/01/2021,3,LOW,OPERATIONS,IN_PROGRESS,1
12/01/2021,14,HIGH,COMPLIANCE_IT,BLOCKED,1
12/01/2021,6,HIGH,GDPR,IN_REVIEW,1
12/01/2021,8,MEDIUM,KPI_TRACKING,CLOSED,1
12/01/2021,20,LOW,FINANCIAL,STAGING,1
12/01/2021,11,MEDIUM,SERVICE_REQUESTS,COMPLETE,1
12/01/2021,35,MEDIUM,ACCOUNT_MANAGEMENT,DELAYED,1
12/01/2021,44,MEDIUM,MARKETING,DELAYED,1
12/01/2021,17,HIGH,CAPACITY_PLANNING,ON_HOLD,1
12/01/2021,8,MEDIUM,SECURITY_OPERATIONS,REOPENED,1
12/01/2021,41,LOW,DATABASE_MANAGEMENT,DESIGN_PHASE,1
12/01/2021,16,MEDIUM,WAREHOUSING,APPROVED,1
12/01/2021,4,MEDIUM,CIVIL_ENGINEERING,TESTING_FAILED,1
12/01/2021,14,HIGH,ARTIFICIAL_INTELLIGENCE,MIGRATION_COMPLETE,1
12/01/2021,43,LOW,ARCHITECTURE,APPROVED,1
12/01/2021,33,HIGH,IT_POLICY,BLOCKED,1
12/01/2021,40,HIGH,ELECTRICAL_ENGINEERING,IN_QA,1
12/01/2021,8,MEDIUM,INVOICING,AWAITING_APPROVAL,1
12/01/2021,13,MEDIUM,COST_ESTIMATION,APPROVED,1
12/01/2021,1,MEDIUM,INTERNAL_AUDIT,IN_PROGRESS,1
12/01/2021,14,LOW,TAXATION,ARCHIVED,1
12/01/2021,34,LOW,QUALITY_CONTROL,DEPLOYED,1
12/01/2021,6,MEDIUM,IT_SUPPORT,IN_REVIEW,1
12/01/2021,27,LOW,COMPLIANCE_IT,DEPLOYED,1
12/01/2021,14,MEDIUM,EMAIL_MARKETING,NOT_STARTED,1
12/01/2021,28,LOW,CCPA,DELAYED,1
12/01/2021,20,HIGH,MOBILE_DEVELOPMENT,NOT_STARTED,1
12/01/2021,15,HIGH,REGULATORY,IN_PROGRESS,1
12/01/2021,40,MEDIUM,CAMPAIGNS,SCHEDULED,1
12/01/2021,38,HIGH,COST_ESTIMATION,NOT_STARTED,1
12/01/2021,26,MEDIUM,PAYROLL_MANAGEMENT,NOT_STARTED,1
12/01/2021,19,LOW,INCIDENT_RESPONSE,UAT,1
12/01/2021,34,LOW,LOGISTICS,APPROVED,1
12/01/2021,4,HIGH,ELECTRICAL_ENGINEERING,ON_HOLD,1
12/01/2021,2,HIGH,CLOUD_COMPUTING,CLOSED,1
12/01/2021,27,MEDIUM,EMPLOYEE_RELATIONS,ARCHIVED,1
12/01/2021,8,LOW,CONTENT_MARKETING,STAGING,1
12/01/2021,31,LOW,CHANGE_REQUESTS,STAGING,1
12/01/2021,44,MEDIUM,RELEASE_MANAGEMENT,AWAITING_INPUT,1
12/01/2021,35,MEDIUM,LICENSE_MANAGEMENT,DESIGN_PHASE,1
12/01/2021,7,MEDIUM,INVENTORY,MIGRATION_COMPLETE,1
12/01/2021,22,HIGH,VENDOR_MANAGEMENT,APPROVED,1
12/01/2021,15,LOW,DATABASE_MANAGEMENT,CANCELLED,1
12/01/2021,26,MEDIUM,PAYROLL,ARCHIVED,1
12/01/2021,43,LOW,MOBILE_DEVELOPMENT,COMPLETE,1
12/01/2021,9,HIGH,LEGAL,FINALIZED,1
12/01/2021,34,MEDIUM,SLA_MANAGEMENT,DESIGN_PHASE,1
12/01/2021,39,HIGH,BUDGETING,DESIGN_PHASE,1
12/01/2021,44,LOW,TIME_TRACKING,UAT,1
12/01/2021,32,LOW,IT_SUPPORT,STAGING,1
12/01/2021,32,LOW,MAINTENANCE,ON_HOLD,1
12/01/2021,1,LOW,AUDITING,APPROVED,1
12/01/2021,27,HIGH,TRAINING_DEV,MIGRATING,1
12/01/2021,44,HIGH,IT_POLICY,BLOCKED,1
12/01/2021,2,HIGH,KNOWLEDGE_MANAGEMENT,BLOCKED,1
12/01/2021,2,LOW,DATABASE_MANAGEMENT,CLOSED,1
12/01/2021,2,HIGH,INCIDENT_RESPONSE,CANCELLED,1
12/01/2021,16,LOW,RETAIL,REOPENED,1
12/01/2021,12,HIGH,HR,QA_PASSED,1
12/01/2021,30,MEDIUM,INVENTORY,ROLLED_BACK,1
12/01/2021,1,HIGH,ERP,STAGING,1
12/01/2021,2,LOW,ACCESS_CONTROL,CANCELLED,1
12/01/2021,18,MEDIUM,CLIENT_RELATIONS,IN_QA,1
12/01/2021,16,LOW,EVENTS,MIGRATING,1
12/01/2021,23,LOW,COST_ESTIMATION,DEPLOYED,1
12/01/2021,1,LOW,DISASTER_RECOVERY,QA_FAILED,1
12/01/2021,16,MEDIUM,SOFTWARE,DELAYED,1
12/01/2021,24,LOW,ERP,AWAITING_INPUT,1
12/01/2021,38,MEDIUM,MOBILE_DEVELOPMENT,APPROVED,1
12/01/2021,31,LOW,MONITORING,IN_REVIEW,1
12/01/2021,26,HIGH,RESOURCE_MANAGEMENT,DELAYED,1
12/01/2021,7,LOW,BUDGETING,CANCELLED,1
12/01/2021,26,MEDIUM,AUDITING,MIGRATION_COMPLETE,1
12/01/2021,41,HIGH,ACCOUNTING,DESIGN_PHASE,1
12/01/2021,35,HIGH,PROCUREMENT_GENERAL,READY_FOR_DEPLOYMENT,1
12/01/2021,7,HIGH,CRM,IN_REVIEW,1
12/01/2021,16,LOW,COMPLIANCE_IT,CLOSED,1
12/01/2021,24,MEDIUM,EMAIL_MARKETING,BLOCKED,1
12/01/2021,18,MEDIUM,STAFFING,DESIGN_PHASE,1
12/01/2021,11,MEDIUM,BUDGETING,TESTING_PASSED,1
12/01/2021,1,HIGH,INVESTMENT,IN_QA,1
12/01/2021,42,HIGH,QUALITY_CONTROL,STAGING,1
12/01/2021,42,MEDIUM,FIELD_TESTING,CANCELLED,1
12/01/2021,41,MEDIUM,DATA_PRIVACY,IN_REVIEW,1
12/01/2021,37,LOW,VENDOR_MANAGEMENT,UNDER_TEST,1
12/01/2021,20,HIGH,ARCHITECTURE,MIGRATION_COMPLETE,1
12/01/2021,26,MEDIUM,CONTRACTS,QA_PASSED,1
12/01/2021,42,LOW,ARTIFICIAL_INTELLIGENCE,NOT_STARTED,1
12/01/2021,19,HIGH,MAINTENANCE,DESIGN_PHASE,1
12/01/2021,33,HIGH,USER_RESEARCH,IN_QA,1
12/01/2021,4,LOW,TAXATION,SCHEDULED,2
12/01/2021,38,LOW,SUPPLY_CHAIN,MIGRATION_COMPLETE,1
12/01/2021,9,MEDIUM,ENVIRONMENTAL,ROLLED_BACK,1
12/01/2021,11,LOW,REPAIRS,MIGRATION_COMPLETE,1
12/01/2021,31,LOW,EMAIL_MARKETING,PLANNED,1
12/01/2021,10,LOW,CYBERSECURITY,APPROVED,1
12/01/2021,4,LOW,PERFORMANCE_MONITORING,QA_PASSED,1
12/01/2021,18,HIGH,SECURITY_POLICY,ARCHIVED,1
12/01/2021,30,LOW,RISK_MANAGEMENT,QA_PASSED,1
12/01/2021,17,HIGH,SEO,UNDER_TEST,1
12/01/2021,10,HIGH,WHOLESALE,DELAYED,1
12/01/2021,1,HIGH,PROBLEM_MANAGEMENT,APPROVED,1
12/01/2021,6,MEDIUM,TRAINING,ON_HOLD,1
12/01/2021,37,HIGH,DATA_GOVERNANCE,TESTING_PASSED,1
12/01/2021,5,MEDIUM,INFRASTRUCTURE,APPROVED,1
12/01/2021,15,HIGH,RETENTION,MIGRATING,1
12/01/2021,12,LOW,MACHINE_LEARNING,DEVELOPMENT_PHASE,1
12/01/2021,24,LOW,STRATEGY,COMPLETE,1
12/01/2021,31,HIGH,SEO,QA_FAILED,1
12/01/2021,4,LOW,INSPECTIONS,TESTING_PASSED,1
12/01/2021,3,LOW,ONBOARDING,PLANNED,1
12/01/2021,23,LOW,ELECTRICAL_ENGINEERING,MIGRATING,1
12/01/2021,15,LOW,KPI_TRACKING,TESTING_PASSED,1
12/01/2021,26,HIGH,LOGISTICS,REJECTED,1
12/01/2021,42,HIGH,LICENSE_AUDIT,BLOCKED,1
12/01/2021,13,MEDIUM,INVENTORY,APPROVED,1
12/01/2021,19,LOW,ESCALATIONS,READY_FOR_DEPLOYMENT,1
12/01/2021,17,HIGH,PAYROLL,IN_PROGRESS,1
12/01/2021,29,LOW,MANUFACTURING,ROLLED_BACK,1
12/01/2021,41,HIGH,ACCOUNT_MANAGEMENT,QA_PASSED,1
12/01/2021,32,HIGH,DATABASE_MANAGEMENT,BLOCKED,1
12/01/2021,2,LOW,EXTERNAL_AUDIT,STAGING,1
12/01/2021,20,LOW,ARCHITECTURE,CLOSED,1
12/01/2021,5,HIGH,PAYROLL,REOPENED,1
12/01/2021,1,MEDIUM,DATA_GOVERNANCE,BLOCKED,1
12/01/2021,43,HIGH,SHIPPING,MIGRATION_COMPLETE,1
12/01/2021,1,LOW,PRODUCT_MANAGEMENT,TESTING_FAILED,1
12/01/2021,14,MEDIUM,COMMUNITY,PLANNED,1
12/01/2021,14,HIGH,LEGAL,PLANNED,1
12/01/2021,23,MEDIUM,PERFORMANCE,DEPLOYED,1
12/01/2021,17,LOW,ARCHITECTURE,STAGING,1
12/01/2021,34,LOW,TRAINING_DEV,DEPLOYED,1
12/01/2021,42,LOW,MACHINE_LEARNING,UNDER_TEST,1
12/01/2021,30,MEDIUM,FIELD_TESTING,SCHEDULED,1
12/01/2021,36,MEDIUM,CAPACITY_PLANNING,ARCHIVED,1
12/01/2021,16,HIGH,INTERNAL_AUDIT,READY_FOR_DEPLOYMENT,1
12/01/2021,42,MEDIUM,LOGGING,AWAITING_INPUT,1
12/01/2021,36,MEDIUM,TIME_TRACKING,QA_FAILED,1
12/01/2021,20,LOW,ONBOARDING,ARCHIVED,1
12/01/2021,37,HIGH,TAXATION,QA_FAILED,1
12/01/2021,40,LOW,SUPPLY_CHAIN,TESTING_PASSED,1
12/01/2021,3,MEDIUM,ECOMMERCE,REOPENED,1
12/01/2021,2,MEDIUM,ASSET_MANAGEMENT,MIGRATION_COMPLETE,1
12/01/2021,34,LOW,OFFBOARDING,COMPLETE,2
12/01/2021,22,MEDIUM,FULFILLMENT,IN_REVIEW,1
12/01/2021,21,LOW,CLIENT_RELATIONS,DELAYED,1
12/01/2021,27,MEDIUM,BUDGETING,REJECTED,1
12/01/2021,11,HIGH,IT_POLICY,STAGING,1
12/01/2021,38,MEDIUM,PROBLEM_MANAGEMENT,AWAITING_INPUT,1
12/01/2021,11,MEDIUM,REPAIRS,IN_PROGRESS,1
12/01/2021,24,LOW,KNOWLEDGE_MANAGEMENT,DELAYED,1
12/01/2021,20,HIGH,ACCESS_CONTROL,TESTING_PASSED,1
12/01/2021,22,MEDIUM,AUDITING,TESTING_FAILED,1
12/01/2021,35,MEDIUM,INSPECTIONS,AWAITING_APPROVAL,1
12/01/2021,38,HIGH,SERVICE_REQUESTS,IN_REVIEW,1
12/01/2021,42,MEDIUM,CHANGE_MANAGEMENT,ARCHIVED,1
12/01/2021,24,HIGH,AUDITING,DELAYED,1
12/01/2021,28,LOW,KPI_TRACKING,ON_HOLD,1
12/01/2021,28,HIGH,REGULATORY,FINALIZED,1
12/01/2021,30,LOW,COMPLIANCE,REOPENED,1
12/01/2021,29,LOW,QUALITY_CONTROL,SCHEDULED,1
12/01/2021,9,MEDIUM,INTERNAL_AUDIT,FINALIZED,1
12/01/2021,11,MEDIUM,CHANGE_MANAGEMENT,DEPLOYED,1
12/01/2021,11,MEDIUM,LOGISTICS,NOT_STARTED,1
12/01/2021,42,HIGH,PATENTS,TESTING_PASSED,1
12/01/2021,39,LOW,STRATEGY,READY_FOR_DEPLOYMENT,1
12/01/2021,22,LOW,QUALITY_CONTROL,STAGING,1
12/01/2021,17,MEDIUM,REGULATORY,REOPENED,1
12/01/2021,32,MEDIUM,LEGAL,CLOSED,1
12/01/2021,16,HIGH,INVOICING,QA_PASSED,1
12/01/2021,41,MEDIUM,INSPECTIONS,ARCHIVED,1
12/01/2021,20,MEDIUM,MARKETING,REJECTED,1
12/01/2021,15,HIGH,EXTERNAL_AUDIT,ROLLED_BACK,1
12/01/2021,18,HIGH,SOFTWARE_SUPPORT,AWAITING_APPROVAL,1
12/01/2021,23,LOW,BACKUP,UAT,1
12/01/2021,9,LOW,AUDITING,DEVELOPMENT_PHASE,1
12/01/2021,22,MEDIUM,RESOURCE_MANAGEMENT,DESIGN_PHASE,1
12/01/2021,13,HIGH,BUDGETING,ARCHIVED,1
12/01/2021,1,MEDIUM,ONBOARDING,BLOCKED,1
12/01/2021,43,MEDIUM,SCHEDULING,MIGRATING,1
12/01/2021,36,MEDIUM,ONBOARDING,MIGRATING,1
12/01/2021,2,LOW,PRODUCT_MANAGEMENT,FINALIZED,1
12/01/2021,44,MEDIUM,INVOICING,READY_FOR_DEPLOYMENT,1
12/01/2021,1,LOW,RISK_MANAGEMENT,QA_FAILED,1
12/01/2021,14,HIGH,COMMUNITY,ARCHIVED,1
12/01/2021,7,MEDIUM,PERFORMANCE,CANCELLED,1
12/01/2021,39,HIGH,LICENSE_MANAGEMENT,REJECTED,1
12/01/2021,15,MEDIUM,UI_UX,ON_HOLD,1
12/01/2021,33,MEDIUM,WAREHOUSING,MIGRATION_COMPLETE,1
12/01/2021,42,LOW,MANUFACTURING,CANCELLED,1
12/01/2021,33,HIGH,PERFORMANCE,SCHEDULED,1
12/01/2021,10,LOW,FULFILLMENT,NOT_STARTED,1
12/01/2021,28,MEDIUM,LAB_TESTING,MIGRATION_COMPLETE,1
12/01/2021,1,LOW,DISASTER_RECOVERY,ROLLED_BACK,1
12/01/2021,35,HIGH,QA_TESTING,COMPLETE,1
12/01/2021,3,MEDIUM,PROBLEM_MANAGEMENT,SCHEDULED,1
12/01/2021,29,HIGH,GOVERNANCE,UNDER_TEST,1
12/01/2021,39,HIGH,EVENTS,IN_PROGRESS,1
12/01/2021,4,HIGH,PERFORMANCE_MONITORING,AWAITING_APPROVAL,1
12/01/2021,7,HIGH,PATENTS,ROLLED_BACK,1
12/01/2021,16,MEDIUM,COMMUNITY,AWAITING_APPROVAL,1
12/01/2021,34,HIGH,GDPR,AWAITING_APPROVAL,1
12/01/2021,41,MEDIUM,MANAGERIAL,COMPLETE,1
12/01/2021,35,HIGH,PROJECT_MANAGEMENT,IN_REVIEW,1
12/01/2021,20,MEDIUM,RECRUITMENT,CLOSED,1
12/01/2021,3,MEDIUM,MARKETING,SCHEDULED,1
12/01/2021,40,LOW,PUBLIC_RELATIONS,AWAITING_INPUT,1
12/01/2021,42,LOW,ARCHITECTURE,ROLLED_BACK,1
12/01/2021,29,LOW,SECURITY_POLICY,CLOSED,1
12/01/2021,42,HIGH,HARDWARE_ASSET,DEVELOPMENT_PHASE,1
12/01/2021,23,HIGH,COMMUNITY,APPROVED,1
12/01/2021,13,LOW,MAINTENANCE,UAT,1
12/01/2021,35,LOW,ARTIFICIAL_INTELLIGENCE,DESIGN_PHASE,1
12/01/2021,19,HIGH,SOFTWARE,UNDER_TEST,1
12/01/2021,36,MEDIUM,PRODUCT_MANAGEMENT,ROLLED_BACK,1
12/01/2021,43,MEDIUM,SOFTWARE_ENGINEERING,DEPLOYED,1
12/01/2021,33,LOW,AUDITING,REOPENED,1
12/01/2021,31,HIGH,PAYROLL_MANAGEMENT,PLANNED,1
12/01/2021,13,HIGH,CHANGE_REQUESTS,MIGRATION_COMPLETE,1
12/01/2021,34,LOW,PRODUCT_SUPPORT,TESTING_FAILED,1
12/01/2021,40,HIGH,WEB_DEVELOPMENT,TESTING_FAILED,1
12/01/2021,42,MEDIUM,SOFTWARE_SUPPORT,READY_FOR_DEPLOYMENT,1
12/01/2021,42,MEDIUM,BRANDING,BLOCKED,1
12/01/2021,21,HIGH,GOVERNANCE,DELAYED,1
12/01/2021,11,MEDIUM,TRAINING_DEV,UAT,1
12/01/2021,13,HIGH,BUDGET_TRACKING,FINALIZED,1
12/01/2021,12,HIGH,MANUFACTURING,READY_FOR_DEPLOYMENT,1
12/01/2021,42,LOW,PLANNING,ROLLED_BACK,1
12/01/2021,44,HIGH,CRM,DELAYED,1
12/01/2021,44,MEDIUM,BENEFITS,CANCELLED,1
12/01/2021,40,LOW,DISASTER_RECOVERY,UNDER_TEST,1
